accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
361983.1814,-0.43888855,-0.025939941,-1.216171265,361983.1563,-4.013414655,1.189515815,0.518749692
361983.2115,-0.089950562,-0.268920898,-1.028701782,361983.1914,-1.027960473,0.417796445,-0.244068328
361983.2415,-0.063156128,-0.469177246,-0.975753784,361983.2265,0.64196297,-0.197205481,-0.023546605
361983.2717,-0.337310791,-0.224349976,-0.988220215,361983.2616,1.957314744,-0.217347234,0.058639878
361983.3018,-0.481369019,-0.314865112,-1.35887146,361983.2967,5.099006467,-0.06783817,-1.108730421
361983.3318,-0.503387451,-0.469711304,-1.356185913,361983.3318,8.31325708,-0.8568577,-2.581714167
361983.3619,0.202987671,-2.447753906,1.048904419,361983.3318,8.31325708,-0.8568577,-2.581714167
361983.392,-0.894042969,-3.988204956,-1.394515991,361983.3669,8.15483841,-3.61437725,-2.94002385
361983.4221,-0.086593628,-2.010818481,-1.09135437,361983.4021,2.470065399,-0.319315944,-2.84501105
361983.4522,-0.494064331,-1.846618652,-1.576187134,361983.4371,1.972282242,-0.960499141,-4.447818041
361983.4823,-1.311508179,-0.734741211,-1.215530396,361983.4723,2.114790655,-0.126654349,-4.619520292
361983.5124,-1.695846558,-0.335189819,-1.507766724,361983.5074,2.468828627,0.762037447,-2.528617127
361983.5425,-1.701370239,0.006912231,-1.95085144,361983.5425,0.246678492,-0.082184352,0.638266769
361983.5726,-1.342422485,0.803466797,-1.593429565,361983.5425,0.246678492,-0.082184352,0.638266769
361983.6027,-0.821395874,0.623855591,-1.192886353,361983.5776,-2.702688792,-1.249572228,2.815419336
361983.6328,-0.471984863,-0.306472778,-1.465484619,361983.6127,-4.579805103,-2.963327308,5.206902841
361983.6629,0.609909058,-0.792892456,-1.49269104,361983.6478,-6.650356392,-2.674018798,6.076049431
361983.693,1.088180542,-0.756546021,-1.248962402,361983.6829,-6.965551094,-4.128235781,4.038176195
361983.7231,0.445785522,-1.249435425,-1.602539063,361983.718,-6.527021141,-2.144090754,2.386211511
361983.7531,1.551986694,-1.723236084,-1.52432251,361983.7531,-4.958473055,-3.436803261,-0.270079955
361983.7832,1.515197754,-2.623458862,0.267715454,361983.7531,-4.958473055,-3.436803261,-0.270079955
361983.8133,1.570968628,-3.725112915,1.078445435,361983.7882,-1.387463252,-4.269634721,-2.175009521
361983.8434,-1.540420532,-5.802581787,3.333114624,361983.8234,-1.564423915,2.516339421,-3.697649504
361983.8735,1.221099854,-1.031036377,-2.644424438,361983.8585,-3.723885369,6.527362025,-3.417884698
361983.9036,0.408828735,0.321350098,-1.228881836,361983.8936,-1.281150394,1.403966861,-0.663458409
361983.9337,0.019897461,-0.358139038,-0.945663452,361983.9287,0.668898714,-0.640414076,0.500506506
361983.9638,-0.239242554,-0.483154297,-0.86857605,361983.9638,0.880554507,-0.492225939,0.360493741
361983.9939,-0.344589233,-0.387527466,-0.870391846,361983.9638,0.880554507,-0.492225939,0.360493741
361984.024,-0.206436157,-0.498947144,-0.864807129,361983.9989,1.141964008,-0.345671119,-0.080419209
361984.0541,-0.305297852,-0.595046997,-0.740951538,361984.034,1.316753129,-0.397681323,-0.01160286
361984.0842,-0.398162842,-0.617553711,-0.653793335,361984.0691,0.816942241,-0.08709096,-0.239690091
361984.1143,-0.342926025,-0.594146729,-0.697570801,361984.1042,0.226262166,0.154603692,-0.812990377
361984.1444,-0.153823853,-0.638320923,-0.704742432,361984.1394,-0.112368886,-0.40018363,-1.22729382
361984.1745,-0.072479248,-0.613525391,-0.773864746,361984.1745,-0.110735836,-0.188565654,-0.49383795
361984.2046,-0.083358765,-0.560852051,-0.824783325,361984.1745,-0.110735836,-0.188565654,-0.49383795
361984.2347,-0.237594604,-0.484909058,-0.88394165,361984.2096,0.315953703,-0.157646353,0.199952798
361984.2648,-0.203018188,-0.480834961,-0.999298096,361984.2447,1.402032874,-0.2760979,-0.003932424
361984.2949,-0.468826294,-0.35609436,-1.05090332,361984.2798,3.292934239,-0.963503187,-0.328733414
361984.325,-0.470367432,-0.221542358,-1.681732178,361984.3149,7.502719208,-1.887095176,-1.802117966
361984.355,0.469619751,-0.340087891,-1.828445435,361984.35,13.07013949,-10.60191753,-3.055480671
361984.3851,-2.429367065,-6.073455811,-4.110778809,361984.3851,2.83587987,-6.977985926,-2.013355909
361984.4152,-1.819244385,-0.93019104,-1.880905151,361984.3851,2.83587987,-6.977985926,-2.013355909
361984.4453,1.931427002,-0.635513306,-2.475830078,361984.4202,-0.528940544,-1.687257693,3.213352861
361984.4754,1.481933594,-1.136489868,-2.132843018,361984.4554,-4.569298933,-3.343788898,0.78031046
361984.5055,2.822387695,-0.753356934,-1.181442261,361984.4905,-7.581613758,-2.686230989,1.57658018
361984.5356,2.018951416,-1.733810425,-1.666763306,361984.5256,-8.620740333,-2.833909131,-1.13292737
361984.5657,1.3956604,-1.947799683,-0.780731201,361984.5607,-8.907494073,-1.469441209,-0.736721438
361984.5958,0.578353882,-1.741027832,0.061477661,361984.5958,-7.053839678,-0.783952333,-0.949136498
361984.6259,0.331970215,-1.357284546,1.815551758,361984.5958,-7.053839678,-0.783952333,-0.949136498
361984.656,-0.723937988,-2.11164856,2.922805786,361984.6309,-2.363126166,-1.910602366,-1.302809351
361984.6861,-0.395950317,-4.274261475,1.698745728,361984.666,3.0377837,-1.670509073,2.001136261
361984.7162,2.935546875,-1.877990723,2.688323975,361984.7011,1.172800218,-0.276524538,0.401551962
361984.7463,0.99848938,-0.574737549,-1.808959961,361984.7362,-4.910087146,2.603156875,-1.288759045
361984.7764,0.21131897,0.398178101,-1.237854004,361984.7713,-0.375681482,0.598759041,-0.525186552
361984.8065,-0.219451904,-0.667877197,-0.80632019,361984.8065,0.067084495,0.076263346,-0.101302919
361984.8366,-0.146636963,-0.437225342,-0.902160645,361984.8065,0.067084495,0.076263346,-0.101302919
361984.8666,-0.184173584,-0.442977905,-0.885360718,361984.8415,0.343498246,-0.211484818,0.118071247
361984.8967,-0.213973999,-0.271011353,-0.955276489,361984.8767,0.778156496,-0.287236571,0.182141843
